Date;Région;Filière;Valeur (TWh)
2015-02;"Normandie";"Consommation brute";2,846634081019
2015-03;"Normandie";"Consommation brute";2,737602703193
2015-04;"Normandie";"Consommation brute";2,209211943491
2015-05;"Normandie";"Consommation brute";2,073319880381
2015-06;"Normandie";"Consommation brute";1,913120620025
2015-07;"Normandie";"Consommation brute";1,913429609274
2015-08;"Normandie";"Consommation brute";1,780062666197
2015-09;"Normandie";"Consommation brute";1,978193930507
2015-10;"Normandie";"Consommation brute";2,305304590162
2015-11;"Normandie";"Consommation brute";2,395740032056
2015-12;"Normandie";"Consommation brute";2,563455816627
2016-01;"Normandie";"Consommation brute";2,968913434437
2016-02;"Normandie";"Consommation brute";2,764129471318
2016-03;"Normandie";"Consommation brute";2,844723695036
2016-04;"Normandie";"Consommation brute";2,439786927026
2016-05;"Normandie";"Consommation brute";2,027062341721
2016-06;"Normandie";"Consommation brute";1,918188743276
2016-07;"Normandie";"Consommation brute";1,937672314859
2016-08;"Normandie";"Consommation brute";1,860669862404
2016-09;"Normandie";"Consommation brute";1,928780041322
2016-10;"Normandie";"Consommation brute";2,296142789213
2016-11;"Normandie";"Consommation brute";2,649843994293
2016-12;"Normandie";"Consommation brute";3,008634728335
2017-01;"Normandie";"Consommation brute";3,30389688072
2017-02;"Normandie";"Consommation brute";2,624186946305
2017-03;"Normandie";"Consommation brute";2,55747829406
2017-04;"Normandie";"Consommation brute";2,224687826384
2017-05;"Normandie";"Consommation brute";2,072400587947
2017-06;"Normandie";"Consommation brute";1,886615764164
2017-07;"Normandie";"Consommation brute";1,925332930895
2017-08;"Normandie";"Consommation brute";1,823490475692
2017-09;"Normandie";"Consommation brute";1,960777590995
2017-10;"Normandie";"Consommation brute";2,183896797863
2017-11;"Normandie";"Consommation brute";2,60437776864
2017-12;"Normandie";"Consommation brute";2,968107009103
2018-01;"Normandie";"Consommation brute";2,90346506801
2018-02;"Normandie";"Consommation brute";2,946183982386
2018-03;"Normandie";"Consommation brute";2,889006147259
2018-04;"Normandie";"Consommation brute";2,193204460958
2018-05;"Normandie";"Consommation brute";1,941307823214
2018-06;"Normandie";"Consommation brute";1,835156340609
2018-07;"Normandie";"Consommation brute";1,912389293534
2018-08;"Normandie";"Consommation brute";1,805082434988
2018-09;"Normandie";"Consommation brute";1,902897351974
2018-10;"Normandie";"Consommation brute";2,232933484866
2018-11;"Normandie";"Consommation brute";2,629231722218
2018-12;"Normandie";"Consommation brute";2,799554648725
2019-01;"Normandie";"Consommation brute";3,111797256995
2019-02;"Normandie";"Consommation brute";2,6136695075
2019-03;"Normandie";"Consommation brute";2,59741984559
2019-04;"Normandie";"Consommation brute";2,267663833478
2019-05;"Normandie";"Consommation brute";2,117795595935
2019-06;"Normandie";"Consommation brute";1,868399535669
2019-07;"Normandie";"Consommation brute";1,905554819866
2019-08;"Normandie";"Consommation brute";1,770753044347
2019-09;"Normandie";"Consommation brute";1,849808599172
2019-10;"Normandie";"Consommation brute";2,174315474264
2019-11;"Normandie";"Consommation brute";2,621148654574
2019-12;"Normandie";"Consommation brute";2,844317638687
2020-01;"Normandie";"Consommation brute";2,962523202054
2020-02;"Normandie";"Consommation brute";2,633473487234
2020-03;"Normandie";"Consommation brute";2,56603626379
2020-04;"Normandie";"Consommation brute";1,848535455204
2020-05;"Normandie";"Consommation brute";1,806223988635
2020-06;"Normandie";"Consommation brute";1,757587297981
2020-07;"Normandie";"Consommation brute";1,817835546462
2020-08;"Normandie";"Consommation brute";1,736462518336
2020-09;"Normandie";"Consommation brute";1,851018020207
2020-10;"Normandie";"Consommation brute";2,255079778562
2020-11;"Normandie";"Consommation brute";2,387710490678
2020-12;"Normandie";"Consommation brute";2,807961575316
2021-01;"Normandie";"Consommation brute";3,0770913931
2021-02;"Normandie";"Consommation brute";2,644367933445
2021-03;"Normandie";"Consommation brute";2,655428475016
2021-04;"Normandie";"Consommation brute";2,280239492921
2021-05;"Normandie";"Consommation brute";2,060491300078
2021-06;"Normandie";"Consommation brute";1,875282703871
2021-07;"Normandie";"Consommation brute";1,842376206196
2021-08;"Normandie";"Consommation brute";1,747946150753
2021-09;"Normandie";"Consommation brute";1,846664072838
2021-10;"Normandie";"Consommation brute";2,136741720413
2021-11;"Normandie";"Consommation brute";2,536180205038
2021-12;"Normandie";"Consommation brute";2,788216331743
2022-01;"Normandie";"Consommation brute";3,010745441598
2022-02;"Normandie";"Consommation brute";2,658421537482
2022-03;"Normandie";"Consommation brute";2,517050861268
2022-04;"Normandie";"Consommation brute";2,237010135734
2022-05;"Normandie";"Consommation brute";1,925514892694
2022-06;"Normandie";"Consommation brute";1,802732626375
2022-07;"Normandie";"Consommation brute";1,798965211368
2022-08;"Normandie";"Consommation brute";1,766235128541
2022-09;"Normandie";"Consommation brute";1,820196412051
2022-10;"Normandie";"Consommation brute";1,781210283365
2022-11;"Normandie";"Consommation brute";2,183033660979
2022-12;"Normandie";"Consommation brute";2,847314252764
2023-01;"Normandie";"Consommation brute";2,75447511866
2023-02;"Normandie";"Consommation brute";2,418739444292
2023-03;"Normandie";"Consommation brute";2,404161067256
2023-04;"Normandie";"Consommation brute";2,05822343514
2023-05;"Normandie";"Consommation brute";1,825176362049
2023-06;"Normandie";"Consommation brute";1,715487731994
2023-07;"Normandie";"Consommation brute";1,757945916722
2023-08;"Normandie";"Consommation brute";1,753169534294
2023-09;"Normandie";"Consommation brute";1,821684672074
2023-10;"Normandie";"Consommation brute";2,059044897877
2023-11;"Normandie";"Consommation brute";2,390201091904
2023-12;"Normandie";"Consommation brute";2,649615812446
2024-01;"Normandie";"Consommation brute";2,975724474742
2024-02;"Normandie";"Consommation brute";2,40642288497
2024-03;"Normandie";"Consommation brute";2,431752727949
2024-04;"Normandie";"Consommation brute";2,080070372098
2024-05;"Normandie";"Consommation brute";1,835222935357
2024-06;"Normandie";"Consommation brute";1,776745285243
2024-07;"Normandie";"Consommation brute";1,847942499788
2024-08;"Normandie";"Consommation brute";1,747023869502
2024-09;"Normandie";"Consommation brute";1,860479514967
2024-10;"Normandie";"Consommation brute";2,09058699311
2024-11;"Normandie";"Consommation brute";2,394567415873
2024-12;"Normandie";"Consommation brute";2,688344075427
2025-01;"Normandie";"Consommation brute";2,981393653776
2025-02;"Normandie";"Consommation brute";2,576668755076
2025-03;"Normandie";"Consommation brute";2,407628991999
2025-04;"Normandie";"Consommation brute";1,900042825688
2025-05;"Normandie";"Consommation brute";1,771206159168
2025-06;"Normandie";"Consommation brute";1,690010351449
2025-07;"Normandie";"Consommation brute";1,784664509397
2025-08;"Normandie";"Consommation brute";1,704707079881
2025-09;"Normandie";"Consommation brute";1,820024324028
2025-10;"Normandie";"Consommation brute";2,115061084468
2014-01;"Hauts-de-France";"Consommation brute";5,132965261174
2014-02;"Hauts-de-France";"Consommation brute";4,599783921082
2014-03;"Hauts-de-France";"Consommation brute";4,522699880264
2014-04;"Hauts-de-France";"Consommation brute";3,959588919712
2014-05;"Hauts-de-France";"Consommation brute";3,895591435843
2014-06;"Hauts-de-France";"Consommation brute";3,6108551487
2014-07;"Hauts-de-France";"Consommation brute";3,687424794155
2014-08;"Hauts-de-France";"Consommation brute";3,332785314941
2014-09;"Hauts-de-France";"Consommation brute";3,714845528899
2014-10;"Hauts-de-France";"Consommation brute";4,130574922628
2014-11;"Hauts-de-France";"Consommation brute";4,458257695832
2014-12;"Hauts-de-France";"Consommation brute";5,074170130884
2015-01;"Hauts-de-France";"Consommation brute";5,352538725334
2015-02;"Hauts-de-France";"Consommation brute";4,868997929024
2015-03;"Hauts-de-France";"Consommation brute";4,83128257894
2015-04;"Hauts-de-France";"Consommation brute";4,081347307844
2015-05;"Hauts-de-France";"Consommation brute";3,799434533402
2015-06;"Hauts-de-France";"Consommation brute";3,614595624908
2015-07;"Hauts-de-France";"Consommation brute";3,577596730414
2015-08;"Hauts-de-France";"Consommation brute";3,256699093845
2015-09;"Hauts-de-France";"Consommation brute";3,741292426733
2015-10;"Hauts-de-France";"Consommation brute";4,297194930282
2015-11;"Hauts-de-France";"Consommation brute";4,433084387632
2015-12;"Hauts-de-France";"Consommation brute";4,552390450398
2016-01;"Hauts-de-France";"Consommation brute";5,157182566714
2016-02;"Hauts-de-France";"Consommation brute";4,80800725274
2016-03;"Hauts-de-France";"Consommation brute";4,859286609948
2016-04;"Hauts-de-France";"Consommation brute";4,171241661755
2016-05;"Hauts-de-France";"Consommation brute";3,771547082255
2016-06;"Hauts-de-France";"Consommation brute";3,667863918978
2016-07;"Hauts-de-France";"Consommation brute";3,565304535237
2016-08;"Hauts-de-France";"Consommation brute";3,346935423714
2016-09;"Hauts-de-France";"Consommation brute";3,620027869062
2016-10;"Hauts-de-France";"Consommation brute";4,203919560632
2016-11;"Hauts-de-France";"Consommation brute";4,718764139265
2016-12;"Hauts-de-France";"Consommation brute";5,092486531226
2017-01;"Hauts-de-France";"Consommation brute";5,635586813172
2017-02;"Hauts-de-France";"Consommation brute";4,566448218933
2017-03;"Hauts-de-France";"Consommation brute";4,51447743868
2017-04;"Hauts-de-France";"Consommation brute";3,97890441246
2017-05;"Hauts-de-France";"Consommation brute";3,841091565003
2017-06;"Hauts-de-France";"Consommation brute";3,596418623285
2017-07;"Hauts-de-France";"Consommation brute";3,569424886344
2017-08;"Hauts-de-France";"Consommation brute";3,350625586164
2017-09;"Hauts-de-France";"Consommation brute";3,742506867638
2017-10;"Hauts-de-France";"Consommation brute";4,064987473225
2017-11;"Hauts-de-France";"Consommation brute";4,689828937798
2017-12;"Hauts-de-France";"Consommation brute";5,279448311775
2018-01;"Hauts-de-France";"Consommation brute";5,451425442071
2018-02;"Hauts-de-France";"Consommation brute";5,023428791582
2018-03;"Hauts-de-France";"Consommation brute";4,936786964594
2018-04;"Hauts-de-France";"Consommation brute";3,839307593805
2018-05;"Hauts-de-France";"Consommation brute";3,679542909053
2018-06;"Hauts-de-France";"Consommation brute";3,528430268077
2018-07;"Hauts-de-France";"Consommation brute";3,60582608133
2018-08;"Hauts-de-France";"Consommation brute";3,348753651292
2018-09;"Hauts-de-France";"Consommation brute";3,634149802275
2018-10;"Hauts-de-France";"Consommation brute";4,135951301364
2018-11;"Hauts-de-France";"Consommation brute";4,703687241359
2018-12;"Hauts-de-France";"Consommation brute";4,887556908735
2019-01;"Hauts-de-France";"Consommation brute";5,349568914799
2019-02;"Hauts-de-France";"Consommation brute";4,526113790639
2019-03;"Hauts-de-France";"Consommation brute";4,589118471218
2019-04;"Hauts-de-France";"Consommation brute";4,002451312331
2019-05;"Hauts-de-France";"Consommation brute";3,856671249006
2019-06;"Hauts-de-France";"Consommation brute";3,484948196138
2019-07;"Hauts-de-France";"Consommation brute";3,585062332917
2019-08;"Hauts-de-France";"Consommation brute";3,271047491274
2019-09;"Hauts-de-France";"Consommation brute";3,522561341318
2019-10;"Hauts-de-France";"Consommation brute";4,067371405121
2019-11;"Hauts-de-France";"Consommation brute";4,566369373517
2019-12;"Hauts-de-France";"Consommation brute";4,786706766015
2020-01;"Hauts-de-France";"Consommation brute";5,02857042782
2020-02;"Hauts-de-France";"Consommation brute";4,584266081619
2020-03;"Hauts-de-France";"Consommation brute";4,407973482979
2020-04;"Hauts-de-France";"Consommation brute";3,28752206974
2020-05;"Hauts-de-France";"Consommation brute";3,369603408823
2020-06;"Hauts-de-France";"Consommation brute";3,301310220369
2020-07;"Hauts-de-France";"Consommation brute";3,476478727271
2020-08;"Hauts-de-France";"Consommation brute";3,219649991114
2020-09;"Hauts-de-France";"Consommation brute";3,528410051106
2020-10;"Hauts-de-France";"Consommation brute";4,096934261792
2020-11;"Hauts-de-France";"Consommation brute";4,222487459821
2020-12;"Hauts-de-France";"Consommation brute";4,72042327345
2021-01;"Hauts-de-France";"Consommation brute";5,18673744417
2021-02;"Hauts-de-France";"Consommation brute";4,510769990266
2021-03;"Hauts-de-France";"Consommation brute";4,59505323866
2021-04;"Hauts-de-France";"Consommation brute";4,141593139138
2021-05;"Hauts-de-France";"Consommation brute";3,854110073557
2021-06;"Hauts-de-France";"Consommation brute";3,467168384033
2021-07;"Hauts-de-France";"Consommation brute";3,504225353375
2021-08;"Hauts-de-France";"Consommation brute";3,279064444232
2021-09;"Hauts-de-France";"Consommation brute";3,565121628702
2021-10;"Hauts-de-France";"Consommation brute";4,107800194519
2021-11;"Hauts-de-France";"Consommation brute";4,577846521383
2021-12;"Hauts-de-France";"Consommation brute";4,852610599766
2022-01;"Hauts-de-France";"Consommation brute";5,003221834704
2022-02;"Hauts-de-France";"Consommation brute";4,232846961898
2022-03;"Hauts-de-France";"Consommation brute";4,380144564984
2022-04;"Hauts-de-France";"Consommation brute";3,91710741214
2022-05;"Hauts-de-France";"Consommation brute";3,657503440526
2022-06;"Hauts-de-France";"Consommation brute";3,485744333134
2022-07;"Hauts-de-France";"Consommation brute";3,523303662977
2022-08;"Hauts-de-France";"Consommation brute";3,261132609615
2022-09;"Hauts-de-France";"Consommation brute";3,466799936914
2022-10;"Hauts-de-France";"Consommation brute";3,681767457916
2022-11;"Hauts-de-France";"Consommation brute";4,007911200622
2022-12;"Hauts-de-France";"Consommation brute";4,576101152313
2023-01;"Hauts-de-France";"Consommation brute";4,535935246728
2023-02;"Hauts-de-France";"Consommation brute";4,13223875629
2023-03;"Hauts-de-France";"Consommation brute";4,29002236676
2023-04;"Hauts-de-France";"Consommation brute";3,834340525789
2023-05;"Hauts-de-France";"Consommation brute";3,461277476975
2023-06;"Hauts-de-France";"Consommation brute";3,302449105913
2023-07;"Hauts-de-France";"Consommation brute";3,379304938896
2023-08;"Hauts-de-France";"Consommation brute";3,195236647239
2023-09;"Hauts-de-France";"Consommation brute";3,4415889144
2023-10;"Hauts-de-France";"Consommation brute";3,803674672314
2023-11;"Hauts-de-France";"Consommation brute";4,308053928192
2023-12;"Hauts-de-France";"Consommation brute";4,567989743772
2024-01;"Hauts-de-France";"Consommation brute";4,907076064118
2024-02;"Hauts-de-France";"Consommation brute";4,139974078877
2024-03;"Hauts-de-France";"Consommation brute";4,122645933083
2024-04;"Hauts-de-France";"Consommation brute";3,785943434275
2024-05;"Hauts-de-France";"Consommation brute";3,458360733384
2024-06;"Hauts-de-France";"Consommation brute";3,346083130392
2024-07;"Hauts-de-France";"Consommation brute";3,364017107497
2024-08;"Hauts-de-France";"Consommation brute";3,155073676842
2024-09;"Hauts-de-France";"Consommation brute";3,41836908387
2024-10;"Hauts-de-France";"Consommation brute";3,805289174527
2024-11;"Hauts-de-France";"Consommation brute";4,185840916046
2024-12;"Hauts-de-France";"Consommation brute";4,526504585383
2025-01;"Hauts-de-France";"Consommation brute";5,02584101384
2025-02;"Hauts-de-France";"Consommation brute";4,407548758523
2025-03;"Hauts-de-France";"Consommation brute";4,25788530608
2025-04;"Hauts-de-France";"Consommation brute";3,584022134699
2025-05;"Hauts-de-France";"Consommation brute";3,430982434073
2025-06;"Hauts-de-France";"Consommation brute";3,316660664439
2025-07;"Hauts-de-France";"Consommation brute";3,372838553037
2025-08;"Hauts-de-France";"Consommation brute";3,160040547835
2025-09;"Hauts-de-France";"Consommation brute";3,473842324815
2025-10;"Hauts-de-France";"Consommation brute";3,901685315997
2014-01;"Grand Est";"Consommation brute";4,638104471509
2014-02;"Grand Est";"Consommation brute";4,208706916453
2014-03;"Grand Est";"Consommation brute";4,1077651062
2014-04;"Grand Est";"Consommation brute";3,543175583854
2014-05;"Grand Est";"Consommation brute";3,461430164021
2014-06;"Grand Est";"Consommation brute";3,292913301293
2014-07;"Grand Est";"Consommation brute";3,368620529377
2014-08;"Grand Est";"Consommation brute";2,971620592806
2014-09;"Grand Est";"Consommation brute";3,364227869665
2014-10;"Grand Est";"Consommation brute";3,769253703164
2014-11;"Grand Est";"Consommation brute";4,049054172193
2014-12;"Grand Est";"Consommation brute";4,547225615996
2015-01;"Grand Est";"Consommation brute";4,804371020057
2015-02;"Grand Est";"Consommation brute";4,436126079098
2015-03;"Grand Est";"Consommation brute";4,247571667734
2015-04;"Grand Est";"Consommation brute";3,621166709027
2015-05;"Grand Est";"Consommation brute";3,373429050858
2015-06;"Grand Est";"Consommation brute";3,306654504762
2015-07;"Grand Est";"Consommation brute";3,334620499882
2015-08;"Grand Est";"Consommation brute";3,015637078975
2015-09;"Grand Est";"Consommation brute";3,390642687163
2015-10;"Grand Est";"Consommation brute";3,961917882958
2015-11;"Grand Est";"Consommation brute";4,087332622545
2015-12;"Grand Est";"Consommation brute";4,192487730486
2016-01;"Grand Est";"Consommation brute";4,785588878048
2016-02;"Grand Est";"Consommation brute";4,421393359588
2016-03;"Grand Est";"Consommation brute";4,504869839323
2016-04;"Grand Est";"Consommation brute";3,82977717445
2016-05;"Grand Est";"Consommation brute";3,488384732446
2016-06;"Grand Est";"Consommation brute";3,283629018248
2016-07;"Grand Est";"Consommation brute";3,284147285295
2016-08;"Grand Est";"Consommation brute";3,055827020897
2016-09;"Grand Est";"Consommation brute";3,375289311263
2016-10;"Grand Est";"Consommation brute";3,926684600557
2016-11;"Grand Est";"Consommation brute";4,377246602736
2016-12;"Grand Est";"Consommation brute";4,794225137323
2017-01;"Grand Est";"Consommation brute";5,364768588078
2017-02;"Grand Est";"Consommation brute";4,237767652317
2017-03;"Grand Est";"Consommation brute";4,164624114197
2017-04;"Grand Est";"Consommation brute";3,628227916744
2017-05;"Grand Est";"Consommation brute";3,497660204545
2017-06;"Grand Est";"Consommation brute";3,335291434816
2017-07;"Grand Est";"Consommation brute";3,354706853331
2017-08;"Grand Est";"Consommation brute";3,035330743522
2017-09;"Grand Est";"Consommation brute";3,444291992845
2017-10;"Grand Est";"Consommation brute";3,845657576296
2017-11;"Grand Est";"Consommation brute";4,372718681668
2017-12;"Grand Est";"Consommation brute";4,695637932815
2018-01;"Grand Est";"Consommation brute";4,518126721901
2018-02;"Grand Est";"Consommation brute";4,6028901924031
2018-03;"Grand Est";"Consommation brute";4,5931955578933
2018-04;"Grand Est";"Consommation brute";3,5136099890778
2018-05;"Grand Est";"Consommation brute";3,3530841681901
2018-06;"Grand Est";"Consommation brute";3,2956136628628
2018-07;"Grand Est";"Consommation brute";3,3972650594551
2018-08;"Grand Est";"Consommation brute";3,0838459934492
2018-09;"Grand Est";"Consommation brute";3,2913063558531
2018-10;"Grand Est";"Consommation brute";3,8190259813292
2018-11;"Grand Est";"Consommation brute";4,2356913524784
2018-12;"Grand Est";"Consommation brute";4,387862587688
2019-01;"Grand Est";"Consommation brute";4,9268016222421
2019-02;"Grand Est";"Consommation brute";4,1539563691329
2019-03;"Grand Est";"Consommation brute";4,1602270174017
2019-04;"Grand Est";"Consommation brute";3,6855834599857
2019-05;"Grand Est";"Consommation brute";3,5535454854944
2019-06;"Grand Est";"Consommation brute";3,2290172996266
2019-07;"Grand Est";"Consommation brute";3,3307833171146
2019-08;"Grand Est";"Consommation brute";2,9917193763044
2019-09;"Grand Est";"Consommation brute";3,218911356727
2019-10;"Grand Est";"Consommation brute";3,7489452998824
2019-11;"Grand Est";"Consommation brute";4,225591069323
2019-12;"Grand Est";"Consommation brute";4,4682995141554
2020-01;"Grand Est";"Consommation brute";4,606215781542
2020-02;"Grand Est";"Consommation brute";4,091666192982
2020-03;"Grand Est";"Consommation brute";3,811272553327
2020-04;"Grand Est";"Consommation brute";2,839905574685
2020-05;"Grand Est";"Consommation brute";2,980261276003
2020-06;"Grand Est";"Consommation brute";3,076603380056
2020-07;"Grand Est";"Consommation brute";3,221795642246
2020-08;"Grand Est";"Consommation brute";2,956365222551
2020-09;"Grand Est";"Consommation brute";3,200542777925
2020-10;"Grand Est";"Consommation brute";3,815588893015
2020-11;"Grand Est";"Consommation brute";3,969490183507
2020-12;"Grand Est";"Consommation brute";4,336215091553
2021-01;"Grand Est";"Consommation brute";4,768095985008
2021-02;"Grand Est";"Consommation brute";4,0638607206813
2021-03;"Grand Est";"Consommation brute";4,2353722565362
2021-04;"Grand Est";"Consommation brute";3,6909772914038
2021-05;"Grand Est";"Consommation brute";3,5251356432605
2021-06;"Grand Est";"Consommation brute";3,211455268273
2021-07;"Grand Est";"Consommation brute";3,21058910906
2021-08;"Grand Est";"Consommation brute";2,9579538345103
2021-09;"Grand Est";"Consommation brute";3,2394986386114
2021-10;"Grand Est";"Consommation brute";3,8051641770347
2021-11;"Grand Est";"Consommation brute";4,3047499227358
2021-12;"Grand Est";"Consommation brute";4,4583619809257
2022-01;"Grand Est";"Consommation brute";4,747701672893
2022-02;"Grand Est";"Consommation brute";4,128206458604
2022-03;"Grand Est";"Consommation brute";4,172510740826
2022-04;"Grand Est";"Consommation brute";3,647805389588
2022-05;"Grand Est";"Consommation brute";3,276713022256
2022-06;"Grand Est";"Consommation brute";3,197966834215
2022-07;"Grand Est";"Consommation brute";3,196783677522
2022-08;"Grand Est";"Consommation brute";2,976884375405
2022-09;"Grand Est";"Consommation brute";3,164417926783
2022-10;"Grand Est";"Consommation brute";3,358464279241
2022-11;"Grand Est";"Consommation brute";3,619796466857
2022-12;"Grand Est";"Consommation brute";4,166489679336
2023-01;"Grand Est";"Consommation brute";4,199666760491
2023-02;"Grand Est";"Consommation brute";3,834823728775
2023-03;"Grand Est";"Consommation brute";3,874317883131
2023-04;"Grand Est";"Consommation brute";3,39017215358
2023-05;"Grand Est";"Consommation brute";3,053327584716
2023-06;"Grand Est";"Consommation brute";2,957871601511
2023-07;"Grand Est";"Consommation brute";2,998013702788
2023-08;"Grand Est";"Consommation brute";2,814449707064
2023-09;"Grand Est";"Consommation brute";2,950230203782
2023-10;"Grand Est";"Consommation brute";3,27656950898
2023-11;"Grand Est";"Consommation brute";3,757114912703
2023-12;"Grand Est";"Consommation brute";4,013650010027
2024-01;"Grand Est";"Consommation brute";4,422433360402
2024-02;"Grand Est";"Consommation brute";3,701137775321
2024-03;"Grand Est";"Consommation brute";3,639284435857
2024-04;"Grand Est";"Consommation brute";3,374060865519
2024-05;"Grand Est";"Consommation brute";3,09006794553
2024-06;"Grand Est";"Consommation brute";3,010044000784
2024-07;"Grand Est";"Consommation brute";3,071806647861
2024-08;"Grand Est";"Consommation brute";2,841880659537
2024-09;"Grand Est";"Consommation brute";3,080835420107
2024-10;"Grand Est";"Consommation brute";3,405676389852
2024-11;"Grand Est";"Consommation brute";3,785460794293
2024-12;"Grand Est";"Consommation brute";4,196502787106
2025-01;"Grand Est";"Consommation brute";4,4380784057
2025-02;"Grand Est";"Consommation brute";3,89491953107
2025-03;"Grand Est";"Consommation brute";3,722272792523
2025-04;"Grand Est";"Consommation brute";3,165876692891
2025-05;"Grand Est";"Consommation brute";2,941546583377
2025-06;"Grand Est";"Consommation brute";2,9441204281
2025-07;"Grand Est";"Consommation brute";3,036140800397
2025-08;"Grand Est";"Consommation brute";2,806174471074
2025-09;"Grand Est";"Consommation brute";3,071458744924
2025-10;"Grand Est";"Consommation brute";3,498775738805
2014-01;"Pays de la Loire";"Consommation brute";2,855587008999
2014-02;"Pays de la Loire";"Consommation brute";2,603814039167
2014-03;"Pays de la Loire";"Consommation brute";2,474497065828
2014-04;"Pays de la Loire";"Consommation brute";2,076800319668
2014-05;"Pays de la Loire";"Consommation brute";1,901465502833
2014-06;"Pays de la Loire";"Consommation brute";1,790918583331
2014-07;"Pays de la Loire";"Consommation brute";1,874925477333
2014-08;"Pays de la Loire";"Consommation brute";1,688012840001
2014-09;"Pays de la Loire";"Consommation brute";1,801881446167
2014-10;"Pays de la Loire";"Consommation brute";1,980667164664
2014-11;"Pays de la Loire";"Consommation brute";2,260803149167
2014-12;"Pays de la Loire";"Consommation brute";2,816671255168
2015-01;"Pays de la Loire";"Consommation brute";3,005484895001
2015-02;"Pays de la Loire";"Consommation brute";2,827959739002
2015-03;"Pays de la Loire";"Consommation brute";2,64569811967
2015-04;"Pays de la Loire";"Consommation brute";2,055787706002
2015-05;"Pays de la Loire";"Consommation brute";1,8551612
2015-06;"Pays de la Loire";"Consommation brute";1,791808088001
2015-07;"Pays de la Loire";"Consommation brute";1,881433957501
2015-08;"Pays de la Loire";"Consommation brute";1,725480566002
2015-09;"Pays de la Loire";"Consommation brute";1,825727623336
2015-10;"Pays de la Loire";"Consommation brute";2,161054930833
2015-11;"Pays de la Loire";"Consommation brute";2,23862228067
2015-12;"Pays de la Loire";"Consommation brute";2,534130453999
2016-01;"Pays de la Loire";"Consommation brute";2,871216474829
2016-02;"Pays de la Loire";"Consommation brute";2,671108782831
2016-03;"Pays de la Loire";"Consommation brute";2,740571158836
2016-04;"Pays de la Loire";"Consommation brute";2,331862294001
2016-05;"Pays de la Loire";"Consommation brute";1,933880860667
2016-06;"Pays de la Loire";"Consommation brute";1,792109782
2016-07;"Pays de la Loire";"Consommation brute";1,839355620667
2016-08;"Pays de la Loire";"Consommation brute";1,774873458665
2016-09;"Pays de la Loire";"Consommation brute";1,824116835502
2016-10;"Pays de la Loire";"Consommation brute";2,186991444002
2016-11;"Pays de la Loire";"Consommation brute";2,522715341669
2016-12;"Pays de la Loire";"Consommation brute";2,957736119833
2017-01;"Pays de la Loire";"Consommation brute";3,338745078163
2017-02;"Pays de la Loire";"Consommation brute";2,56576067283
2017-03;"Pays de la Loire";"Consommation brute";2,511980297998
2017-04;"Pays de la Loire";"Consommation brute";2,094965258166
2017-05;"Pays de la Loire";"Consommation brute";1,9668030325
2017-06;"Pays de la Loire";"Consommation brute";1,842895014168
2017-07;"Pays de la Loire";"Consommation brute";1,872280268001
2017-08;"Pays de la Loire";"Consommation brute";1,768283316664
2017-09;"Pays de la Loire";"Consommation brute";1,856134117998
2017-10;"Pays de la Loire";"Consommation brute";2,034750843833
2017-11;"Pays de la Loire";"Consommation brute";2,544647016498
2017-12;"Pays de la Loire";"Consommation brute";2,927599127666
2018-01;"Pays de la Loire";"Consommation brute";2,808635131169
2018-02;"Pays de la Loire";"Consommation brute";2,960595554503
2018-03;"Pays de la Loire";"Consommation brute";2,827914078831
2018-04;"Pays de la Loire";"Consommation brute";2,130540262001
2018-05;"Pays de la Loire";"Consommation brute";1,916265140331
2018-06;"Pays de la Loire";"Consommation brute";1,829059006833
2018-07;"Pays de la Loire";"Consommation brute";1,918695317331
2018-08;"Pays de la Loire";"Consommation brute";1,782497472003
2018-09;"Pays de la Loire";"Consommation brute";1,811588292669
2018-10;"Pays de la Loire";"Consommation brute";2,106748881
2018-11;"Pays de la Loire";"Consommation brute";2,566292950834
2018-12;"Pays de la Loire";"Consommation brute";2,730763489665
2019-01;"Pays de la Loire";"Consommation brute";3,099613446335
2019-02;"Pays de la Loire";"Consommation brute";2,55499911367
2019-03;"Pays de la Loire";"Consommation brute";2,533165868335
2019-04;"Pays de la Loire";"Consommation brute";2,203100811169
2019-05;"Pays de la Loire";"Consommation brute";1,976801965169
2019-06;"Pays de la Loire";"Consommation brute";1,80047890483
2019-07;"Pays de la Loire";"Consommation brute";1,933710146836
2019-08;"Pays de la Loire";"Consommation brute";1,741100749334
2019-09;"Pays de la Loire";"Consommation brute";1,807782762836
2019-10;"Pays de la Loire";"Consommation brute";2,079705972334
2019-11;"Pays de la Loire";"Consommation brute";2,606389548003
2019-12;"Pays de la Loire";"Consommation brute";2,822439298668
2020-01;"Pays de la Loire";"Consommation brute";2,904279628499
2020-02;"Pays de la Loire";"Consommation brute";2,547378785834
2020-03;"Pays de la Loire";"Consommation brute";2,471708929835
2020-04;"Pays de la Loire";"Consommation brute";1,785164309
2020-05;"Pays de la Loire";"Consommation brute";1,802252914
2020-06;"Pays de la Loire";"Consommation brute";1,760182985167
2020-07;"Pays de la Loire";"Consommation brute";1,866281629
2020-08;"Pays de la Loire";"Consommation brute";1,74346377
2020-09;"Pays de la Loire";"Consommation brute";1,825653865
2020-10;"Pays de la Loire";"Consommation brute";2,21917525
2020-11;"Pays de la Loire";"Consommation brute";2,324215832166
