Date;Région;Filière;Valeur (TWh)
2021-01;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,06711626
2021-02;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,060521841
2021-03;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,069131921
2021-04;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,050145363
2021-05;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,057867581
2021-06;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,049640932
2021-07;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,076069284
2021-08;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,071381121
2021-09;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,053972526
2021-10;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,053418177
2021-11;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,061054005
2021-12;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,057670799
2022-01;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,064102655
2022-02;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,091806769
2022-03;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,082152526
2022-04;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,097533925
2022-05;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,145445358
2022-06;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,085018456
2022-07;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,059134537
2022-08;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,061563506
2022-09;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,11869275
2022-10;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,047138665
2022-11;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,087876958
2022-12;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,135278453
2023-01;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,10459659
2023-02;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,083767284
2023-03;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,102469659
2023-04;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,084283093
2023-05;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,099952864
2023-06;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,079008002
2023-07;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,080281757
2023-08;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,075687917
2023-09;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,074363602
2023-10;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,051217436
2023-11;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,061415971
2023-12;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,088646662
2024-01;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,072079835
2024-02;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,076373643
2024-03;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,075214169
2024-04;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,072260599
2024-05;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,075738437
2024-06;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,085713865
2024-07;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,084513908
2024-08;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,079754397
2024-09;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,079007924
2024-10;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,070266042
2024-11;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,082235043
2024-12;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,090944417
2025-01;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,121456439
2025-02;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,147873118
2025-03;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,166706868
2025-04;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,163813777
2025-05;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,173818887
2025-06;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,14512688
2025-07;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,090878464
2025-08;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,088833347
2025-09;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,07351656
2025-10;Provence-Alpes-Côte d'Azur;Thermique renouvelable et déchets;0,092311556
2014-01;Provence-Alpes-Côte d'Azur;Energie produite;1,265984011
2014-02;Provence-Alpes-Côte d'Azur;Energie produite;1,21879361
2014-03;Provence-Alpes-Côte d'Azur;Energie produite;1,333677516
2014-04;Provence-Alpes-Côte d'Azur;Energie produite;1,320786819
2014-05;Provence-Alpes-Côte d'Azur;Energie produite;1,299594773
2014-06;Provence-Alpes-Côte d'Azur;Energie produite;0,930521937
2014-07;Provence-Alpes-Côte d'Azur;Energie produite;1,198595244
2014-08;Provence-Alpes-Côte d'Azur;Energie produite;1,003898919
2014-09;Provence-Alpes-Côte d'Azur;Energie produite;0,856942793
2014-10;Provence-Alpes-Côte d'Azur;Energie produite;1,024538872
2014-11;Provence-Alpes-Côte d'Azur;Energie produite;1,386074125
2014-12;Provence-Alpes-Côte d'Azur;Energie produite;1,801783469
2015-01;Provence-Alpes-Côte d'Azur;Energie produite;1,847145966
2015-02;Provence-Alpes-Côte d'Azur;Energie produite;1,797545876
2015-03;Provence-Alpes-Côte d'Azur;Energie produite;1,481053377
2015-04;Provence-Alpes-Côte d'Azur;Energie produite;1,053067979
2015-05;Provence-Alpes-Côte d'Azur;Energie produite;1,099861516
2015-06;Provence-Alpes-Côte d'Azur;Energie produite;1,157587748
2015-07;Provence-Alpes-Côte d'Azur;Energie produite;1,019317679
2015-08;Provence-Alpes-Côte d'Azur;Energie produite;0,792406296
2015-09;Provence-Alpes-Côte d'Azur;Energie produite;1,071953388
2015-10;Provence-Alpes-Côte d'Azur;Energie produite;1,728375727
2015-11;Provence-Alpes-Côte d'Azur;Energie produite;1,587820727
2015-12;Provence-Alpes-Côte d'Azur;Energie produite;1,254272001
2016-01;Provence-Alpes-Côte d'Azur;Energie produite;1,381471214
2016-02;Provence-Alpes-Côte d'Azur;Energie produite;1,470706124
2016-03;Provence-Alpes-Côte d'Azur;Energie produite;1,710063089
2016-04;Provence-Alpes-Côte d'Azur;Energie produite;1,697754973
2016-05;Provence-Alpes-Côte d'Azur;Energie produite;1,381870372
2016-06;Provence-Alpes-Côte d'Azur;Energie produite;1,625194895
2016-07;Provence-Alpes-Côte d'Azur;Energie produite;1,448354977
2016-08;Provence-Alpes-Côte d'Azur;Energie produite;1,077010484
2016-09;Provence-Alpes-Côte d'Azur;Energie produite;1,725577985
2016-10;Provence-Alpes-Côte d'Azur;Energie produite;2,060159045
2016-11;Provence-Alpes-Côte d'Azur;Energie produite;2,129720286
2016-12;Provence-Alpes-Côte d'Azur;Energie produite;2,486734911
2017-01;Provence-Alpes-Côte d'Azur;Energie produite;2,636452075
2017-02;Provence-Alpes-Côte d'Azur;Energie produite;1,636331057
2017-03;Provence-Alpes-Côte d'Azur;Energie produite;1,865345424
2017-04;Provence-Alpes-Côte d'Azur;Energie produite;1,342719969
2017-05;Provence-Alpes-Côte d'Azur;Energie produite;1,445478533
2017-06;Provence-Alpes-Côte d'Azur;Energie produite;1,469365113
2017-07;Provence-Alpes-Côte d'Azur;Energie produite;1,470681401
2017-08;Provence-Alpes-Côte d'Azur;Energie produite;1,101377408
2017-09;Provence-Alpes-Côte d'Azur;Energie produite;1,290743151
2017-10;Provence-Alpes-Côte d'Azur;Energie produite;1,735393444
2017-11;Provence-Alpes-Côte d'Azur;Energie produite;2,193749074
2017-12;Provence-Alpes-Côte d'Azur;Energie produite;1,816666331
2018-01;Provence-Alpes-Côte d'Azur;Energie produite;1,379507433
2018-02;Provence-Alpes-Côte d'Azur;Energie produite;2,338045454
2018-03;Provence-Alpes-Côte d'Azur;Energie produite;2,121425309
2018-04;Provence-Alpes-Côte d'Azur;Energie produite;1,548527829
2018-05;Provence-Alpes-Côte d'Azur;Energie produite;1,598721419
2018-06;Provence-Alpes-Côte d'Azur;Energie produite;1,617414151
2018-07;Provence-Alpes-Côte d'Azur;Energie produite;1,227355905
2018-08;Provence-Alpes-Côte d'Azur;Energie produite;1,027422945
2018-09;Provence-Alpes-Côte d'Azur;Energie produite;1,03608745
2018-10;Provence-Alpes-Côte d'Azur;Energie produite;1,511879866
2018-11;Provence-Alpes-Côte d'Azur;Energie produite;1,988198591
2018-12;Provence-Alpes-Côte d'Azur;Energie produite;1,716760241
2019-01;Provence-Alpes-Côte d'Azur;Energie produite;2,192782471
2019-02;Provence-Alpes-Côte d'Azur;Energie produite;1,799382215
2019-03;Provence-Alpes-Côte d'Azur;Energie produite;1,378491286
2019-04;Provence-Alpes-Côte d'Azur;Energie produite;1,27511194
2019-05;Provence-Alpes-Côte d'Azur;Energie produite;1,568893625
2019-06;Provence-Alpes-Côte d'Azur;Energie produite;1,483381074
2019-07;Provence-Alpes-Côte d'Azur;Energie produite;1,520168833
2019-08;Provence-Alpes-Côte d'Azur;Energie produite;1,204148612
2019-09;Provence-Alpes-Côte d'Azur;Energie produite;1,154795696
2019-10;Provence-Alpes-Côte d'Azur;Energie produite;1,307308143
2019-11;Provence-Alpes-Côte d'Azur;Energie produite;2,111127354
2019-12;Provence-Alpes-Côte d'Azur;Energie produite;1,901341264
2020-01;Provence-Alpes-Côte d'Azur;Energie produite;2,232492539
2020-02;Provence-Alpes-Côte d'Azur;Energie produite;2,02307259
2020-03;Provence-Alpes-Côte d'Azur;Energie produite;2,054135906
2020-04;Provence-Alpes-Côte d'Azur;Energie produite;1,081505096
2020-05;Provence-Alpes-Côte d'Azur;Energie produite;1,757589842
2020-06;Provence-Alpes-Côte d'Azur;Energie produite;2,189609915
2020-07;Provence-Alpes-Côte d'Azur;Energie produite;1,725585769
2020-08;Provence-Alpes-Côte d'Azur;Energie produite;1,482655568
2020-09;Provence-Alpes-Côte d'Azur;Energie produite;1,159824554
2020-10;Provence-Alpes-Côte d'Azur;Energie produite;1,418002583
2020-11;Provence-Alpes-Côte d'Azur;Energie produite;1,760359831
2020-12;Provence-Alpes-Côte d'Azur;Energie produite;1,723998462
2021-01;Provence-Alpes-Côte d'Azur;Energie produite;1,991899731
2021-02;Provence-Alpes-Côte d'Azur;Energie produite;1,679914583
2021-03;Provence-Alpes-Côte d'Azur;Energie produite;1,642890782
2021-04;Provence-Alpes-Côte d'Azur;Energie produite;1,34751805
2021-05;Provence-Alpes-Côte d'Azur;Energie produite;1,580716061
2021-06;Provence-Alpes-Côte d'Azur;Energie produite;1,660725202
2021-07;Provence-Alpes-Côte d'Azur;Energie produite;1,259966055
2021-08;Provence-Alpes-Côte d'Azur;Energie produite;0,943272786
2021-09;Provence-Alpes-Côte d'Azur;Energie produite;0,913858407
2021-10;Provence-Alpes-Côte d'Azur;Energie produite;0,956496748
2021-11;Provence-Alpes-Côte d'Azur;Energie produite;1,73200216
2021-12;Provence-Alpes-Côte d'Azur;Energie produite;1,636456085
2022-01;Provence-Alpes-Côte d'Azur;Energie produite;1,621592325
2022-02;Provence-Alpes-Côte d'Azur;Energie produite;1,219435348
2022-03;Provence-Alpes-Côte d'Azur;Energie produite;1,650826767
2022-04;Provence-Alpes-Côte d'Azur;Energie produite;1,756854982
2022-05;Provence-Alpes-Côte d'Azur;Energie produite;1,792425028
2022-06;Provence-Alpes-Côte d'Azur;Energie produite;1,50216762
2022-07;Provence-Alpes-Côte d'Azur;Energie produite;1,568269651
2022-08;Provence-Alpes-Côte d'Azur;Energie produite;1,348179074
2022-09;Provence-Alpes-Côte d'Azur;Energie produite;1,224115911
2022-10;Provence-Alpes-Côte d'Azur;Energie produite;1,305335941
2022-11;Provence-Alpes-Côte d'Azur;Energie produite;1,614508259
2022-12;Provence-Alpes-Côte d'Azur;Energie produite;1,791503781
2023-01;Provence-Alpes-Côte d'Azur;Energie produite;1,915330508
2023-02;Provence-Alpes-Côte d'Azur;Energie produite;1,55543643
2023-03;Provence-Alpes-Côte d'Azur;Energie produite;1,326539928
2023-04;Provence-Alpes-Côte d'Azur;Energie produite;1,251694077
2023-05;Provence-Alpes-Côte d'Azur;Energie produite;1,247608945
2023-06;Provence-Alpes-Côte d'Azur;Energie produite;1,542487682
2023-07;Provence-Alpes-Côte d'Azur;Energie produite;1,398315317
2023-08;Provence-Alpes-Côte d'Azur;Energie produite;1,249714221
2023-09;Provence-Alpes-Côte d'Azur;Energie produite;1,113098071
2023-10;Provence-Alpes-Côte d'Azur;Energie produite;1,170152245
2023-11;Provence-Alpes-Côte d'Azur;Energie produite;1,796621344
2023-12;Provence-Alpes-Côte d'Azur;Energie produite;1,942654316
2024-01;Provence-Alpes-Côte d'Azur;Energie produite;2,204439623
2024-02;Provence-Alpes-Côte d'Azur;Energie produite;1,613403992
2024-03;Provence-Alpes-Côte d'Azur;Energie produite;1,894218474
2024-04;Provence-Alpes-Côte d'Azur;Energie produite;1,521850319
2024-05;Provence-Alpes-Côte d'Azur;Energie produite;1,709183881
2024-06;Provence-Alpes-Côte d'Azur;Energie produite;1,747438255
2024-07;Provence-Alpes-Côte d'Azur;Energie produite;1,481529971
2024-08;Provence-Alpes-Côte d'Azur;Energie produite;1,172740941
2024-09;Provence-Alpes-Côte d'Azur;Energie produite;1,071870533
2024-10;Provence-Alpes-Côte d'Azur;Energie produite;1,4184755
2024-11;Provence-Alpes-Côte d'Azur;Energie produite;1,687347422
2024-12;Provence-Alpes-Côte d'Azur;Energie produite;1,609728322
2025-01;Provence-Alpes-Côte d'Azur;Energie produite;1,894693151
2025-02;Provence-Alpes-Côte d'Azur;Energie produite;1,879332294
2025-03;Provence-Alpes-Côte d'Azur;Energie produite;1,517100273
2025-04;Provence-Alpes-Côte d'Azur;Energie produite;1,345591524
2025-05;Provence-Alpes-Côte d'Azur;Energie produite;1,60597175
2025-06;Provence-Alpes-Côte d'Azur;Energie produite;1,534218139
2025-07;Provence-Alpes-Côte d'Azur;Energie produite;1,250176479
2025-08;Provence-Alpes-Côte d'Azur;Energie produite;1,059531238
2025-09;Provence-Alpes-Côte d'Azur;Energie produite;0,977904744
2025-10;Provence-Alpes-Côte d'Azur;Energie produite;1,181737338
2014-01;Corse;Solaire;0,005869758
2014-02;Corse;Solaire;0,006580333
2014-03;Corse;Solaire;0,009752515
2014-04;Corse;Solaire;0,010079909
2014-05;Corse;Solaire;0,013101401
2014-06;Corse;Solaire;0,013779008
2014-07;Corse;Solaire;0,014158975
2014-08;Corse;Solaire;0,014544098
2014-09;Corse;Solaire;0,012086623
2014-10;Corse;Solaire;0,010957845
2014-11;Corse;Solaire;0,005973282
2014-12;Corse;Solaire;0,006728173
2015-01;Corse;Solaire;0,008077107
2015-02;Corse;Solaire;0,007693712
2015-03;Corse;Solaire;0,010651493
2015-04;Corse;Solaire;0,01484486
2015-05;Corse;Solaire;0,015322196
2015-06;Corse;Solaire;0,016624258
2015-07;Corse;Solaire;0,017664911
2015-08;Corse;Solaire;0,018511256
2015-09;Corse;Solaire;0,012934015
2015-10;Corse;Solaire;0,009472382
2015-11;Corse;Solaire;0,007798814
2015-12;Corse;Solaire;0,007965294
2016-01;Corse;Solaire;0,008179735
2016-02;Corse;Solaire;0,008225016
2016-03;Corse;Solaire;0,012299276
2016-04;Corse;Solaire;0,015012849
2016-05;Corse;Solaire;0,017488332
2016-06;Corse;Solaire;0,016658066
2016-07;Corse;Solaire;0,020445731
2016-08;Corse;Solaire;0,01690954
2016-09;Corse;Solaire;0,014831542
2016-10;Corse;Solaire;0,011126503
2016-11;Corse;Solaire;0,007785827
2016-12;Corse;Solaire;0,007604222
2017-01;Corse;Solaire;0,006535084
2017-02;Corse;Solaire;0,009009901
2017-03;Corse;Solaire;0,015165744
2017-04;Corse;Solaire;0,017378775
2017-05;Corse;Solaire;0,019014812
2017-06;Corse;Solaire;0,019052485
2017-07;Corse;Solaire;0,022122666
2017-08;Corse;Solaire;0,022412846
2017-09;Corse;Solaire;0,017648869
2017-10;Corse;Solaire;0,01577129
2017-11;Corse;Solaire;0,010755266
2017-12;Corse;Solaire;0,007604239
2018-01;Corse;Solaire;0,008870181
2018-02;Corse;Solaire;0,008511076
2018-03;Corse;Solaire;0,014152244
2018-04;Corse;Solaire;0,018468086
2018-05;Corse;Solaire;0,016949977
2018-06;Corse;Solaire;0,020653917
2018-07;Corse;Solaire;0,025258082
2018-08;Corse;Solaire;0,02159293
2018-09;Corse;Solaire;0,019178947
2018-10;Corse;Solaire;0,012507042
2018-11;Corse;Solaire;0,008831434
2018-12;Corse;Solaire;0,00940021
2019-01;Corse;Solaire;0,011557689
2019-02;Corse;Solaire;0,01563758
2019-03;Corse;Solaire;0,021452882
2019-04;Corse;Solaire;0,02053083
2019-05;Corse;Solaire;0,022235062
2019-06;Corse;Solaire;0,02784162
2019-07;Corse;Solaire;0,026591247
2019-08;Corse;Solaire;0,023104833
2019-09;Corse;Solaire;0,02109063
2019-10;Corse;Solaire;0,016355471
2019-11;Corse;Solaire;0,008735482
2019-12;Corse;Solaire;0,009717488
2020-01;Corse;Solaire;0,011677523
2020-02;Corse;Solaire;0,016521791
2020-03;Corse;Solaire;0,017970339
2020-04;Corse;Solaire;0,021585955
2020-05;Corse;Solaire;0,023142593
2020-06;Corse;Solaire;0,025700726
2020-07;Corse;Solaire;0,027856515
2020-08;Corse;Solaire;0,032275481
2020-09;Corse;Solaire;0,020483625
2020-10;Corse;Solaire;0,017707575
2020-11;Corse;Solaire;0,013005691
2020-12;Corse;Solaire;0,009674803
2021-01;Corse;Solaire;0,011197541
2021-02;Corse;Solaire;0,015265188
2021-03;Corse;Solaire;0,024291713
2021-04;Corse;Solaire;0,02345854
2021-05;Corse;Solaire;0,026955286
2021-06;Corse;Solaire;0,029260352
2021-07;Corse;Solaire;0,03113219
2021-08;Corse;Solaire;0,029512266
2021-09;Corse;Solaire;0,023712461
2021-10;Corse;Solaire;0,01881594
2021-11;Corse;Solaire;0,01031963
2021-12;Corse;Solaire;0,012196528
2022-01;Corse;Solaire;0,015875415
2022-02;Corse;Solaire;0,020440581
2022-03;Corse;Solaire;0,021391348
2022-04;Corse;Solaire;0,025989814
2022-05;Corse;Solaire;0,02919437
2022-06;Corse;Solaire;0,029802484
2022-07;Corse;Solaire;0,034794423
2022-08;Corse;Solaire;0,029215222
2022-09;Corse;Solaire;0,023764282
2022-10;Corse;Solaire;0,020781543
2022-11;Corse;Solaire;0,013874999
2022-12;Corse;Solaire;0,011339507
2023-01;Corse;Solaire;0,012186289
2023-02;Corse;Solaire;0,017484807
2023-03;Corse;Solaire;0,024551648
2023-04;Corse;Solaire;0,02870996
2023-05;Corse;Solaire;0,026163167
2023-06;Corse;Solaire;0,029849597
2023-07;Corse;Solaire;0,035610048
2023-08;Corse;Solaire;0,032961719
2023-09;Corse;Solaire;0,027317357
2023-10;Corse;Solaire;0,020635255
2023-11;Corse;Solaire;0,013045032
2023-12;Corse;Solaire;0,013484196
2024-01;Corse;Solaire;0,01491164
2024-02;Corse;Solaire;0,017080387
2024-03;Corse;Solaire;0,021835167
2024-04;Corse;Solaire;0,027114271
2024-05;Corse;Solaire;0,029765425
2024-06;Corse;Solaire;0,03151819
2024-07;Corse;Solaire;0,037848701
2024-08;Corse;Solaire;0,033285283
2024-09;Corse;Solaire;0,02444914
2024-10;Corse;Solaire;0,017618508
2024-11;Corse;Solaire;0,016857029
2024-12;Corse;Solaire;0,014627765
2025-01;Corse;Solaire;0,013196846
2025-02;Corse;Solaire;0,017610722
2025-03;Corse;Solaire;0,021362675
2025-04;Corse;Solaire;0,024184975
2025-05;Corse;Solaire;0,031181424
2025-06;Corse;Solaire;0,0384223
2025-07;Corse;Solaire;0,038523809
2025-08;Corse;Solaire;
2025-09;Corse;Solaire;0,026660186
2025-10;Corse;Solaire;0,021501701
2014-01;Corse;Hydraulique;0,093236282
2014-02;Corse;Hydraulique;0,086468592
2014-03;Corse;Hydraulique;0,079366332
2014-04;Corse;Hydraulique;0,07248813
2014-05;Corse;Hydraulique;0,050445804
2014-06;Corse;Hydraulique;0,02422308
2014-07;Corse;Hydraulique;0,012325166
2014-08;Corse;Hydraulique;0,011018981
2014-09;Corse;Hydraulique;0,0047751
2014-10;Corse;Hydraulique;0,000965645
2014-11;Corse;Hydraulique;0,02164773
2014-12;Corse;Hydraulique;0,036350786
2015-01;Corse;Hydraulique;0,028526169
2015-02;Corse;Hydraulique;0,064484952
2015-03;Corse;Hydraulique;0,08923303
2015-04;Corse;Hydraulique;0,06562929
2015-05;Corse;Hydraulique;0,02875777
2015-06;Corse;Hydraulique;0,01273089
2015-07;Corse;Hydraulique;0,009985255
2015-08;Corse;Hydraulique;0,008058109
2015-09;Corse;Hydraulique;0,0025521
2015-10;Corse;Hydraulique;0,01330964
2015-11;Corse;Hydraulique;0,01170522
2015-12;Corse;Hydraulique;0,012400713
2016-01;Corse;Hydraulique;0,079738324
2016-02;Corse;Hydraulique;0,092726514
2016-03;Corse;Hydraulique;0,092935554
2016-04;Corse;Hydraulique;0,04199841
2016-05;Corse;Hydraulique;0,027962713
2016-06;Corse;Hydraulique;0,01491861
2016-07;Corse;Hydraulique;0,007214816
2016-08;Corse;Hydraulique;0,007130124
2016-09;Corse;Hydraulique;0,0077967
2016-10;Corse;Hydraulique;0,005588057
2016-11;Corse;Hydraulique;0,04281903
2016-12;Corse;Hydraulique;0,050448904
2017-01;Corse;Hydraulique;0,064855565
2017-02;Corse;Hydraulique;0,099942164
2017-03;Corse;Hydraulique;0,069882402
2017-04;Corse;Hydraulique;0,04103679
2017-05;Corse;Hydraulique;0,018562304
2017-06;Corse;Hydraulique;0,00793275
2017-07;Corse;Hydraulique;0,005788227
2017-08;Corse;Hydraulique;0,005875988
2017-09;Corse;Hydraulique;0,00792276
2017-10;Corse;Hydraulique;0,001426245
2017-11;Corse;Hydraulique;0,00380814
2017-12;Corse;Hydraulique;0,055804433
2018-01;Corse;Hydraulique;0,082809091
2018-02;Corse;Hydraulique;0,054968228
2018-03;Corse;Hydraulique;0,117260851
2018-04;Corse;Hydraulique;0,09202494
2018-05;Corse;Hydraulique;0,086672187
2018-06;Corse;Hydraulique;0,03699897
2018-07;Corse;Hydraulique;0,013996252
2018-08;Corse;Hydraulique;0,014982238
2018-09;Corse;Hydraulique;0,00665058
2018-10;Corse;Hydraulique;0,020542381
2018-11;Corse;Hydraulique;0,06405486
2018-12;Corse;Hydraulique;0,049776514
2019-01;Corse;Hydraulique;0,023459467
2019-02;Corse;Hydraulique;0,064783768
2019-03;Corse;Hydraulique;0,019713739
2019-04;Corse;Hydraulique;0,02254095
2019-05;Corse;Hydraulique;0,052435632
2019-06;Corse;Hydraulique;0,01071291
2019-07;Corse;Hydraulique;0,009840268
2019-08;Corse;Hydraulique;0,008954598
2019-09;Corse;Hydraulique;0,00561438
2019-10;Corse;Hydraulique;0,001260418
2019-11;Corse;Hydraulique;0,08464551
2019-12;Corse;Hydraulique;0,099433864
2020-01;Corse;Hydraulique;0,056492478
2020-02;Corse;Hydraulique;0,036400249
2020-03;Corse;Hydraulique;0,078535377
2020-04;Corse;Hydraulique;0,05425728
2020-05;Corse;Hydraulique;0,053478441
2020-06;Corse;Hydraulique;0,02149722
2020-07;Corse;Hydraulique;0,008152504
2020-08;Corse;Hydraulique;0,008511732
2020-09;Corse;Hydraulique;0,01524459
2020-10;Corse;Hydraulique;0,055162439
2020-11;Corse;Hydraulique;0,02414163
2020-12;Corse;Hydraulique;0,087985657
2021-01;Corse;Hydraulique;0,098045839
2021-02;Corse;Hydraulique;0,096518772
2021-03;Corse;Hydraulique;0,066174304
2021-04;Corse;Hydraulique;0,04633479
2021-05;Corse;Hydraulique;0,069214568
2021-06;Corse;Hydraulique;0,02381265
2021-07;Corse;Hydraulique;0,00773388
2021-08;Corse;Hydraulique;0,008536873
2021-09;Corse;Hydraulique;0,00780429
2021-10;Corse;Hydraulique;0,004785879
2021-11;Corse;Hydraulique;0,03606816
2021-12;Corse;Hydraulique;0,071580457
2022-01;Corse;Hydraulique;0,04548064
2022-02;Corse;Hydraulique;0,023657345
2022-03;Corse;Hydraulique;0,01925865
2022-04;Corse;Hydraulique;0,050853892
2022-05;Corse;Hydraulique;0,046025252
2022-06;Corse;Hydraulique;0,005248506
2022-07;Corse;Hydraulique;0,005586058
2022-08;Corse;Hydraulique;0,006774346
2022-09;Corse;Hydraulique;0,005430187
2022-10;Corse;Hydraulique;0,006649056
2022-11;Corse;Hydraulique;0,038471609
2022-12;Corse;Hydraulique;0,084442266
2023-01;Corse;Hydraulique;0,08713783
2023-02;Corse;Hydraulique;0,066112862
2023-03;Corse;Hydraulique;0,086485757
2023-04;Corse;Hydraulique;0,036168446
2023-05;Corse;Hydraulique;0,04732247
2023-06;Corse;Hydraulique;0,038994469
2023-07;Corse;Hydraulique;0,010834847
2023-08;Corse;Hydraulique;0,008090573
2023-09;Corse;Hydraulique;0,010759464
2023-10;Corse;Hydraulique;0,019019019
2023-11;Corse;Hydraulique;0,079590703
2023-12;Corse;Hydraulique;0,076247721
2024-01;Corse;Hydraulique;0,045074294
2024-02;Corse;Hydraulique;0,053711718
2024-03;Corse;Hydraulique;0,090552746
2024-04;Corse;Hydraulique;0,046716888
2024-05;Corse;Hydraulique;0,048224511
2024-06;Corse;Hydraulique;0,008271637
2024-07;Corse;Hydraulique;0,012918724
2024-08;Corse;Hydraulique;0,010461227
2024-09;Corse;Hydraulique;0,011183684
2024-10;Corse;Hydraulique;0,038115985
2024-11;Corse;Hydraulique;0,026583374
2024-12;Corse;Hydraulique;0,038526603
2025-01;Corse;Hydraulique;0,068302212
2025-02;Corse;Hydraulique;0,042525168
2025-03;Corse;Hydraulique;0,077637655
2025-04;Corse;Hydraulique;0,08032017
2025-05;Corse;Hydraulique;0,046542051
2025-06;Corse;Hydraulique;0,006222153
2025-07;Corse;Hydraulique;0,007468349
2025-08;Corse;Hydraulique;0,013184502
2025-09;Corse;Hydraulique;0,013184502
2025-10;Corse;Hydraulique;0,013184502
2014-01;Corse;Eolien;0,002519091
2014-02;Corse;Eolien;0,004080496
2014-03;Corse;Eolien;0,003274864
2014-04;Corse;Eolien;0,00297678
2014-05;Corse;Eolien;0,003546059
2014-06;Corse;Eolien;0,00202482
2014-07;Corse;Eolien;0,002606728
2014-08;Corse;Eolien;0,00268088
2014-09;Corse;Eolien;0,00149118
2014-10;Corse;Eolien;0,001485157
2014-11;Corse;Eolien;0,00280317
2014-12;Corse;Eolien;0,00181908
2015-01;Corse;Eolien;0,003452315
2015-02;Corse;Eolien;0,002581572
2015-03;Corse;Eolien;0,002376238
2015-04;Corse;Eolien;0,00092637
2015-05;Corse;Eolien;0,001408795
2015-06;Corse;Eolien;0,00076617
2015-07;Corse;Eolien;0,002032825
2015-08;Corse;Eolien;0,00107694
2015-09;Corse;Eolien;0,00348456
2015-10;Corse;Eolien;0,002581582
2015-11;Corse;Eolien;0,00196431
2015-12;Corse;Eolien;0,00153729
2016-01;Corse;Eolien;0,004149877
2016-02;Corse;Eolien;0,004321957
2016-03;Corse;Eolien;0,001872112
